id,Total Microseconds,Minute,Seconds,Value
771,637652,0,0.637652,508.0
772,638484,0,0.638484,512.0
773,639316,0,0.639316,500.0
774,640152,0,0.640152,511.0
775,640984,0,0.640984,512.0
776,641816,0,0.641816,506.0
777,642652,0,0.642652,512.0
778,643484,0,0.643484,515.0
779,644316,0,0.644316,501.0
780,645152,0,0.645152,510.0
781,645984,0,0.645984,504.0
782,646816,0,0.646816,512.0
783,647652,0,0.647652,514.0
784,648484,0,0.648484,513.0
785,649316,0,0.649316,515.0
786,650152,0,0.650152,514.0
787,650984,0,0.650984,510.0
788,651820,0,0.65182,509.0
789,652652,0,0.652652,510.0
790,653484,0,0.653484,511.0
791,654320,0,0.65432,509.0
792,655152,0,0.655152,512.0
793,655984,0,0.655984,492.0
794,656820,0,0.65682,509.0
795,657652,0,0.657652,513.0
796,658484,0,0.658484,506.0
797,659320,0,0.65932,513.0
798,660152,0,0.660152,514.0
799,660984,0,0.660984,507.0
800,661820,0,0.66182,513.0
801,662652,0,0.662652,513.0
802,663484,0,0.663484,488.0
803,664320,0,0.66432,511.0
804,665152,0,0.665152,516.0
805,665984,0,0.665984,512.0
806,666820,0,0.66682,514.0
807,667656,0,0.667656,512.0
808,668484,0,0.668484,507.0
809,669320,0,0.66932,514.0
810,670152,0,0.670152,513.0
811,670984,0,0.670984,506.0
812,671820,0,0.67182,515.0
813,672652,0,0.672652,508.0
814,673484,0,0.673484,511.0
815,674320,0,0.67432,511.0
816,675152,0,0.675152,501.0
817,675984,0,0.675984,511.0
818,676820,0,0.67682,515.0
819,677652,0,0.677652,519.0
820,678484,0,0.678484,522.0
821,679320,0,0.67932,517.0
822,680152,0,0.680152,511.0
823,680988,0,0.680988,509.0
824,681820,0,0.68182,504.0
825,682652,0,0.682652,507.0
826,683488,0,0.683488,510.0
827,684320,0,0.68432,511.0
828,685152,0,0.685152,514.0
829,685988,0,0.685988,510.0
830,686820,0,0.68682,508.0
831,687652,0,0.687652,510.0
832,688488,0,0.688488,508.0
833,689320,0,0.68932,512.0
834,690152,0,0.690152,506.0
835,690988,0,0.690988,511.0
836,691820,0,0.69182,512.0
837,692652,0,0.692652,499.0
838,693488,0,0.693488,511.0
839,694320,0,0.69432,514.0
840,695152,0,0.695152,507.0
841,695988,0,0.695988,511.0
842,696820,0,0.69682,512.0
843,697652,0,0.697652,508.0
844,698488,0,0.698488,511.0
845,699320,0,0.69932,509.0
846,700152,0,0.700152,512.0
847,700988,0,0.700988,510.0
848,701820,0,0.70182,500.0
849,702652,0,0.702652,509.0
850,703488,0,0.703488,513.0
851,704320,0,0.70432,507.0
852,705152,0,0.705152,513.0
853,705988,0,0.705988,513.0
854,706820,0,0.70682,497.0
855,707656,0,0.707656,513.0
856,708488,0,0.708488,514.0
857,709320,0,0.70932,505.0
858,710156,0,0.710156,512.0
859,710988,0,0.710988,511.0
860,711820,0,0.71182,512.0
861,712656,0,0.712656,513.0
862,713488,0,0.713488,517.0
863,714320,0,0.71432,515.0
864,715156,0,0.715156,515.0
865,715988,0,0.715988,516.0
866,716820,0,0.71682,510.0
867,717656,0,0.717656,512.0
