id,Total Microseconds,Minute,Seconds,Value
420,350968,0,0.350968,492.0
421,351804,0,0.351804,496.0
422,352636,0,0.352636,499.0
423,353468,0,0.353468,502.0
424,354304,0,0.354304,498.0
425,355136,0,0.355136,506.0
426,355968,0,0.355968,515.0
427,356804,0,0.356804,519.0
428,357636,0,0.357636,530.0
429,358472,0,0.358472,535.0
430,359304,0,0.359304,532.0
431,360136,0,0.360136,526.0
432,360972,0,0.360972,522.0
433,361804,0,0.361804,519.0
434,362636,0,0.362636,518.0
435,363472,0,0.363472,511.0
436,364304,0,0.364304,498.0
437,365136,0,0.365136,492.0
438,365972,0,0.365972,490.0
439,366804,0,0.366804,496.0
440,367636,0,0.367636,498.0
441,368472,0,0.368472,500.0
442,369304,0,0.369304,501.0
443,370136,0,0.370136,500.0
444,370972,0,0.370972,500.0
445,371804,0,0.371804,506.0
446,372636,0,0.372636,520.0
447,373472,0,0.373472,528.0
448,374304,0,0.374304,533.0
449,375136,0,0.375136,531.0
450,375972,0,0.375972,526.0
451,376804,0,0.376804,522.0
452,377636,0,0.377636,521.0
453,378472,0,0.378472,523.0
454,379304,0,0.379304,524.0
455,380136,0,0.380136,518.0
456,380972,0,0.380972,504.0
457,381804,0,0.381804,496.0
458,382636,0,0.382636,493.0
459,383472,0,0.383472,495.0
460,384304,0,0.384304,497.0
461,385140,0,0.38514,499.0
462,385972,0,0.385972,500.0
463,386804,0,0.386804,500.0
464,387640,0,0.38764,496.0
465,388472,0,0.388472,503.0
466,389304,0,0.389304,517.0
467,390140,0,0.39014,526.0
468,390972,0,0.390972,532.0
469,391804,0,0.391804,533.0
470,392640,0,0.39264,529.0
471,393472,0,0.393472,525.0
472,394304,0,0.394304,526.0
473,395140,0,0.39514,526.0
474,395972,0,0.395972,524.0
475,396804,0,0.396804,514.0
476,397640,0,0.39764,501.0
477,398472,0,0.398472,493.0
478,399304,0,0.399304,490.0
479,400140,0,0.40014,494.0
480,400972,0,0.400972,497.0
481,401804,0,0.401804,497.0
482,402640,0,0.40264,498.0
483,403472,0,0.403472,499.0
484,404304,0,0.404304,501.0
485,405140,0,0.40514,509.0
486,405972,0,0.405972,521.0
487,406804,0,0.406804,528.0
488,407640,0,0.40764,529.0
489,408472,0,0.408472,525.0
490,409304,0,0.409304,521.0
491,410140,0,0.41014,523.0
492,410972,0,0.410972,524.0
493,411804,0,0.411804,525.0
494,412640,0,0.41264,526.0
495,413472,0,0.413472,517.0
496,414308,0,0.414308,505.0
497,415140,0,0.41514,499.0
498,415972,0,0.415972,493.0
499,416808,0,0.416808,494.0
500,417640,0,0.41764,498.0
501,418472,0,0.418472,497.0
502,419308,0,0.419308,497.0
503,420140,0,0.42014,496.0
504,420972,0,0.420972,496.0
505,421808,0,0.421808,503.0
506,422640,0,0.42264,517.0
507,423472,0,0.423472,526.0
508,424308,0,0.424308,532.0
509,425140,0,0.42514,532.0
510,425972,0,0.425972,526.0
511,426808,0,0.426808,524.0
512,427640,0,0.42764,524.0
513,428472,0,0.428472,524.0
514,429308,0,0.429308,521.0
515,430140,0,0.43014,519.0
516,430972,0,0.430972,506.0
517,431808,0,0.431808,497.0
518,432640,0,0.43264,493.0
519,433472,0,0.433472,498.0
520,434308,0,0.434308,501.0
521,435140,0,0.43514,501.0
522,435972,0,0.435972,500.0
523,436808,0,0.436808,498.0
524,437640,0,0.43764,495.0
525,438472,0,0.438472,503.0
526,439308,0,0.439308,518.0
527,440140,0,0.44014,523.0
528,440976,0,0.440976,526.0
529,441808,0,0.441808,531.0
530,442640,0,0.44264,528.0
531,443476,0,0.443476,524.0
532,444308,0,0.444308,522.0
533,445140,0,0.44514,523.0
534,445976,0,0.445976,524.0
535,446808,0,0.446808,516.0
536,447640,0,0.44764,503.0
537,448476,0,0.448476,495.0
538,449308,0,0.449308,490.0
539,450140,0,0.45014,492.0
540,450976,0,0.450976,499.0
541,451808,0,0.451808,504.0
542,452640,0,0.45264,503.0
543,453476,0,0.453476,500.0
544,454308,0,0.454308,496.0
545,455140,0,0.45514,503.0
546,455976,0,0.455976,518.0
547,456808,0,0.456808,524.0
548,457640,0,0.45764,530.0
549,458476,0,0.458476,532.0
550,459308,0,0.459308,527.0
551,460140,0,0.46014,522.0
552,460976,0,0.460976,523.0
553,461808,0,0.461808,527.0
554,462640,0,0.46264,527.0
555,463476,0,0.463476,519.0
556,464308,0,0.464308,507.0
557,465140,0,0.46514,501.0
558,465976,0,0.465976,495.0
559,466808,0,0.466808,495.0
560,467644,0,0.467644,497.0
561,468476,0,0.468476,503.0
562,469308,0,0.469308,506.0
563,470144,0,0.470144,502.0
564,470976,0,0.470976,496.0
565,471808,0,0.471808,501.0
566,472644,0,0.472644,513.0
567,473476,0,0.473476,520.0
568,474308,0,0.474308,527.0
569,475144,0,0.475144,528.0
570,475976,0,0.475976,526.0
571,476808,0,0.476808,523.0
572,477644,0,0.477644,524.0
573,478476,0,0.478476,523.0
574,479308,0,0.479308,521.0
575,480144,0,0.480144,518.0
576,480976,0,0.480976,506.0
577,481808,0,0.481808,500.0
578,482644,0,0.482644,494.0
579,483476,0,0.483476,495.0
580,484308,0,0.484308,496.0
581,485144,0,0.485144,496.0
582,485976,0,0.485976,494.0
583,486808,0,0.486808,497.0
584,487644,0,0.487644,501.0
585,488476,0,0.488476,509.0
586,489308,0,0.489308,522.0
587,490144,0,0.490144,526.0
588,490976,0,0.490976,529.0
589,491812,0,0.491812,527.0
590,492644,0,0.492644,524.0
591,493476,0,0.493476,522.0
592,494312,0,0.494312,523.0
593,495144,0,0.495144,524.0
594,495976,0,0.495976,525.0
595,496812,0,0.496812,517.0
596,497644,0,0.497644,504.0
597,498476,0,0.498476,496.0
598,499312,0,0.499312,494.0
599,500144,0,0.500144,497.0
600,500976,0,0.500976,500.0
601,501812,0,0.501812,501.0
602,502644,0,0.502644,500.0
603,503476,0,0.503476,500.0
604,504312,0,0.504312,500.0
605,505144,0,0.505144,507.0
606,505976,0,0.505976,518.0
607,506812,0,0.506812,526.0
608,507644,0,0.507644,531.0
609,508476,0,0.508476,527.0
610,509312,0,0.509312,522.0
611,510144,0,0.510144,521.0
612,510976,0,0.510976,521.0
613,511812,0,0.511812,523.0
614,512644,0,0.512644,523.0
615,513476,0,0.513476,519.0
616,514312,0,0.514312,507.0
617,515144,0,0.515144,497.0
618,515976,0,0.515976,495.0
619,516812,0,0.516812,498.0
620,517644,0,0.517644,501.0
621,518480,0,0.51848,497.0
622,519312,0,0.519312,494.0
623,520144,0,0.520144,493.0
624,520980,0,0.52098,494.0
625,521812,0,0.521812,505.0
626,522644,0,0.522644,520.0
627,523480,0,0.52348,527.0
628,524312,0,0.524312,530.0
629,525144,0,0.525144,533.0
630,525980,0,0.52598,526.0
631,526812,0,0.526812,522.0
632,527644,0,0.527644,519.0
633,528480,0,0.52848,519.0
634,529312,0,0.529312,519.0
635,530144,0,0.530144,515.0
636,530980,0,0.53098,503.0
637,531812,0,0.531812,500.0
638,532644,0,0.532644,497.0
639,533480,0,0.53348,496.0
640,534312,0,0.534312,502.0
641,535144,0,0.535144,503.0
642,535980,0,0.53598,501.0
643,536812,0,0.536812,500.0
644,537644,0,0.537644,497.0
645,538480,0,0.53848,504.0
646,539312,0,0.539312,516.0
647,540144,0,0.540144,526.0
648,540980,0,0.54098,531.0
649,541812,0,0.541812,524.0
650,542644,0,0.542644,518.0
651,543480,0,0.54348,520.0
652,544312,0,0.544312,522.0
653,545148,0,0.545148,525.0
654,545980,0,0.54598,528.0
655,546812,0,0.546812,521.0
656,547648,0,0.547648,508.0
657,548480,0,0.54848,500.0
658,549312,0,0.549312,496.0
659,550148,0,0.550148,497.0
660,550980,0,0.55098,500.0
661,551812,0,0.551812,501.0
662,552648,0,0.552648,501.0
663,553480,0,0.55348,501.0
664,554312,0,0.554312,499.0
665,555148,0,0.555148,503.0
666,555980,0,0.55598,516.0
667,556812,0,0.556812,523.0
668,557648,0,0.557648,529.0
669,558480,0,0.55848,532.0
670,559312,0,0.559312,524.0
671,560148,0,0.560148,522.0
672,560980,0,0.56098,521.0
673,561812,0,0.561812,521.0
674,562648,0,0.562648,521.0
675,563480,0,0.56348,516.0
676,564312,0,0.564312,506.0
677,565148,0,0.565148,501.0
678,565980,0,0.56598,496.0
679,566812,0,0.566812,498.0
680,567648,0,0.567648,500.0
681,568480,0,0.56848,500.0
682,569312,0,0.569312,499.0
683,570148,0,0.570148,497.0
684,570980,0,0.57098,498.0
685,571816,0,0.571816,505.0
686,572648,0,0.572648,518.0
687,573480,0,0.57348,524.0
688,574316,0,0.574316,527.0
689,575148,0,0.575148,526.0
690,575980,0,0.57598,520.0
691,576816,0,0.576816,517.0
692,577648,0,0.577648,522.0
693,578480,0,0.57848,524.0
694,579316,0,0.579316,525.0
695,580148,0,0.580148,518.0
696,580980,0,0.58098,508.0
697,581816,0,0.581816,503.0
698,582648,0,0.582648,496.0
699,583480,0,0.58348,496.0
700,584316,0,0.584316,498.0
701,585148,0,0.585148,499.0
702,585980,0,0.58598,498.0
703,586816,0,0.586816,501.0
704,587648,0,0.587648,502.0
705,588480,0,0.58848,509.0
706,589316,0,0.589316,521.0
707,590148,0,0.590148,525.0
708,590980,0,0.59098,528.0
709,591816,0,0.591816,526.0
710,592648,0,0.592648,519.0
711,593480,0,0.59348,516.0
712,594316,0,0.594316,516.0
713,595148,0,0.595148,518.0
714,595980,0,0.59598,520.0
715,596816,0,0.596816,517.0
716,597648,0,0.597648,508.0
717,598484,0,0.598484,502.0
718,599316,0,0.599316,497.0
719,600148,0,0.600148,498.0
720,600984,0,0.600984,502.0
721,601816,0,0.601816,504.0
722,602648,0,0.602648,504.0
723,603484,0,0.603484,506.0
724,604316,0,0.604316,505.0
725,605148,0,0.605148,506.0
726,605984,0,0.605984,516.0
727,606816,0,0.606816,525.0
728,607648,0,0.607648,526.0
729,608484,0,0.608484,522.0
730,609316,0,0.609316,516.0
731,610148,0,0.610148,516.0
732,610984,0,0.610984,518.0
733,611816,0,0.611816,517.0
734,612648,0,0.612648,519.0
735,613484,0,0.613484,515.0
736,614316,0,0.614316,503.0
737,615148,0,0.615148,500.0
738,615984,0,0.615984,497.0
739,616816,0,0.616816,501.0
740,617648,0,0.617648,503.0
741,618484,0,0.618484,501.0
742,619316,0,0.619316,501.0
743,620148,0,0.620148,501.0
744,620984,0,0.620984,502.0
745,621816,0,0.621816,509.0
746,622648,0,0.622648,521.0
747,623484,0,0.623484,527.0
748,624316,0,0.624316,530.0
749,625148,0,0.625148,528.0
750,625984,0,0.625984,526.0
751,626816,0,0.626816,519.0
752,627652,0,0.627652,518.0
753,628484,0,0.628484,519.0
754,629316,0,0.629316,521.0
755,630152,0,0.630152,517.0
756,630984,0,0.630984,504.0
757,631816,0,0.631816,497.0
758,632652,0,0.632652,493.0
759,633484,0,0.633484,497.0
760,634316,0,0.634316,500.0
761,635152,0,0.635152,502.0
762,635984,0,0.635984,503.0
763,636816,0,0.636816,501.0
764,637652,0,0.637652,501.0
765,638484,0,0.638484,506.0
766,639316,0,0.639316,517.0
767,640152,0,0.640152,521.0
768,640984,0,0.640984,524.0
769,641816,0,0.641816,526.0
770,642652,0,0.642652,527.0
771,643484,0,0.643484,521.0
772,644316,0,0.644316,514.0
773,645152,0,0.645152,514.0
774,645984,0,0.645984,515.0
775,646816,0,0.646816,517.0
776,647652,0,0.647652,507.0
777,648484,0,0.648484,504.0
778,649316,0,0.649316,499.0
779,650152,0,0.650152,499.0
780,650984,0,0.650984,501.0
781,651816,0,0.651816,502.0
782,652652,0,0.652652,503.0
783,653484,0,0.653484,505.0
784,654320,0,0.65432,505.0
785,655152,0,0.655152,506.0
786,655984,0,0.655984,519.0
787,656820,0,0.65682,527.0
788,657652,0,0.657652,529.0
789,658484,0,0.658484,524.0
790,659320,0,0.65932,522.0
791,660152,0,0.660152,520.0
792,660984,0,0.660984,518.0
793,661820,0,0.66182,520.0
794,662652,0,0.662652,520.0
795,663484,0,0.663484,513.0
796,664320,0,0.66432,504.0
797,665152,0,0.665152,498.0
798,665984,0,0.665984,494.0
799,666820,0,0.66682,499.0
800,667656,0,0.667656,502.0
801,668484,0,0.668484,503.0
802,669320,0,0.66932,503.0
803,670152,0,0.670152,501.0
804,670984,0,0.670984,498.0
805,671820,0,0.67182,508.0
806,672652,0,0.672652,520.0
807,673484,0,0.673484,528.0
808,674320,0,0.67432,529.0
809,675152,0,0.675152,527.0
810,675984,0,0.675984,524.0
811,676820,0,0.67682,520.0
812,677652,0,0.677652,519.0
813,678484,0,0.678484,518.0
814,679320,0,0.67932,517.0
815,680152,0,0.680152,515.0
816,680988,0,0.680988,505.0
817,681820,0,0.68182,498.0
818,682652,0,0.682652,494.0
819,683488,0,0.683488,498.0
820,684320,0,0.68432,500.0
821,685152,0,0.685152,502.0
822,685988,0,0.685988,502.0
823,686820,0,0.68682,504.0
824,687652,0,0.687652,503.0
825,688488,0,0.688488,507.0
826,689320,0,0.68932,520.0
827,690152,0,0.690152,524.0
828,690988,0,0.690988,527.0
829,691820,0,0.69182,523.0
830,692652,0,0.692652,521.0
831,693488,0,0.693488,518.0
832,694320,0,0.69432,516.0
833,695152,0,0.695152,520.0
834,695988,0,0.695988,521.0
835,696820,0,0.69682,517.0
836,697652,0,0.697652,505.0
837,698488,0,0.698488,499.0
838,699320,0,0.69932,491.0
839,700152,0,0.700152,495.0
840,700988,0,0.700988,499.0
841,701820,0,0.70182,500.0
842,702652,0,0.702652,502.0
843,703488,0,0.703488,503.0
844,704320,0,0.70432,503.0
845,705156,0,0.705156,508.0
846,705988,0,0.705988,520.0
847,706820,0,0.70682,524.0
848,707656,0,0.707656,527.0
849,708488,0,0.708488,527.0
850,709320,0,0.70932,523.0
851,710156,0,0.710156,522.0
852,710988,0,0.710988,522.0
853,711820,0,0.71182,522.0
854,712656,0,0.712656,523.0
855,713488,0,0.713488,512.0
856,714320,0,0.71432,492.0
857,715156,0,0.715156,490.0
858,715988,0,0.715988,490.0
859,716820,0,0.71682,492.0
860,717656,0,0.717656,498.0
861,718488,0,0.718488,498.0
862,719320,0,0.71932,498.0
863,720156,0,0.720156,500.0
864,720988,0,0.720988,496.0
865,721820,0,0.72182,508.0
866,722656,0,0.722656,519.0
867,723488,0,0.723488,528.0
868,724320,0,0.72432,529.0
869,725156,0,0.725156,528.0
