id,Total Microseconds,Minute,Seconds,Value
330,275964,0,0.275964,330.0
331,276800,0,0.2768,370.0
332,277632,0,0.277632,401.0
333,278464,0,0.278464,425.0
334,279300,0,0.2793,444.0
335,280132,0,0.280132,459.0
336,280968,0,0.280968,470.0
337,281800,0,0.2818,2.0
338,282632,0,0.282632,262.0
339,283468,0,0.283468,786.0
340,284300,0,0.2843,986.0
341,285132,0,0.285132,983.0
342,285968,0,0.285968,952.0
343,286800,0,0.2868,828.0
344,287632,0,0.287632,711.0
345,288468,0,0.288468,616.0
346,289300,0,0.2893,552.0
347,290132,0,0.290132,266.0
348,290968,0,0.290968,225.0
349,291800,0,0.2918,280.0
350,292632,0,0.292632,330.0
351,293468,0,0.293468,370.0
352,294300,0,0.2943,401.0
353,295132,0,0.295132,426.0
354,295968,0,0.295968,444.0
355,296800,0,0.2968,458.0
356,297632,0,0.297632,470.0
357,298468,0,0.298468,1.0
358,299300,0,0.2993,242.0
359,300132,0,0.300132,775.0
360,300968,0,0.300968,986.0
361,301800,0,0.3018,980.0
362,302632,0,0.302632,956.0
363,303468,0,0.303468,827.0
364,304300,0,0.3043,708.0
365,305136,0,0.305136,621.0
366,305968,0,0.305968,562.0
367,306800,0,0.3068,276.0
368,307636,0,0.307636,222.0
369,308468,0,0.308468,277.0
370,309300,0,0.3093,328.0
371,310136,0,0.310136,369.0
372,310968,0,0.310968,400.0
373,311800,0,0.3118,424.0
374,312636,0,0.312636,443.0
375,313468,0,0.313468,458.0
376,314300,0,0.3143,470.0
377,315136,0,0.315136,1.0
378,315968,0,0.315968,228.0
379,316800,0,0.3168,751.0
380,317636,0,0.317636,987.0
381,318472,0,0.318472,977.0
382,319300,0,0.3193,948.0
383,320136,0,0.320136,828.0
384,320968,0,0.320968,715.0
385,321800,0,0.3218,635.0
386,322636,0,0.322636,572.0
387,323468,0,0.323468,282.0
388,324300,0,0.3243,220.0
389,325136,0,0.325136,274.0
390,325968,0,0.325968,326.0
391,326800,0,0.3268,367.0
392,327636,0,0.327636,399.0
393,328468,0,0.328468,424.0
394,329300,0,0.3293,443.0
395,330136,0,0.330136,458.0
396,330968,0,0.330968,469.0
397,331800,0,0.3318,2.0
398,332636,0,0.332636,230.0
399,333468,0,0.333468,738.0
400,334304,0,0.334304,986.0
401,335136,0,0.335136,981.0
402,335968,0,0.335968,939.0
403,336804,0,0.336804,820.0
404,337636,0,0.337636,712.0
405,338468,0,0.338468,638.0
406,339304,0,0.339304,586.0
407,340136,0,0.340136,285.0
408,340968,0,0.340968,220.0
409,341804,0,0.341804,274.0
410,342636,0,0.342636,326.0
411,343468,0,0.343468,367.0
412,344304,0,0.344304,399.0
413,345136,0,0.345136,424.0
414,345968,0,0.345968,442.0
415,346804,0,0.346804,458.0
416,347636,0,0.347636,469.0
417,348468,0,0.348468,1.0
418,349304,0,0.349304,225.0
419,350136,0,0.350136,744.0
420,350968,0,0.350968,979.0
421,351804,0,0.351804,970.0
422,352636,0,0.352636,950.0
423,353468,0,0.353468,847.0
424,354304,0,0.354304,726.0
425,355136,0,0.355136,643.0
426,355968,0,0.355968,561.0
427,356804,0,0.356804,281.0
428,357636,0,0.357636,215.0
429,358468,0,0.358468,270.0
430,359304,0,0.359304,322.0
431,360136,0,0.360136,364.0
432,360972,0,0.360972,397.0
433,361804,0,0.361804,422.0
434,362636,0,0.362636,442.0
435,363472,0,0.363472,457.0
436,364304,0,0.364304,468.0
437,365136,0,0.365136,2.0
438,365972,0,0.365972,211.0
439,366804,0,0.366804,719.0
440,367636,0,0.367636,975.0
441,368472,0,0.368472,975.0
442,369304,0,0.369304,967.0
443,370136,0,0.370136,849.0
444,370972,0,0.370972,738.0
445,371804,0,0.371804,631.0
446,372636,0,0.372636,578.0
447,373472,0,0.373472,289.0
448,374304,0,0.374304,214.0
449,375136,0,0.375136,268.0
450,375972,0,0.375972,321.0
451,376804,0,0.376804,364.0
452,377636,0,0.377636,396.0
453,378472,0,0.378472,422.0
454,379304,0,0.379304,441.0
455,380136,0,0.380136,456.0
456,380972,0,0.380972,468.0
457,381804,0,0.381804,2.0
458,382636,0,0.382636,211.0
459,383472,0,0.383472,714.0
460,384304,0,0.384304,972.0
461,385136,0,0.385136,980.0
462,385972,0,0.385972,964.0
463,386804,0,0.386804,860.0
464,387640,0,0.38764,724.0
465,388472,0,0.388472,652.0
466,389304,0,0.389304,590.0
467,390140,0,0.39014,307.0
468,390972,0,0.390972,210.0
469,391804,0,0.391804,263.0
470,392640,0,0.39264,318.0
471,393472,0,0.393472,361.0
472,394304,0,0.394304,394.0
473,395140,0,0.39514,419.0
474,395972,0,0.395972,439.0
475,396804,0,0.396804,455.0
476,397640,0,0.39764,467.0
477,398472,0,0.398472,1.0
478,399304,0,0.399304,215.0
479,400140,0,0.40014,700.0
480,400972,0,0.400972,986.0
481,401804,0,0.401804,979.0
482,402640,0,0.40264,969.0
483,403472,0,0.403472,837.0
484,404304,0,0.404304,732.0
485,405140,0,0.40514,654.0
486,405972,0,0.405972,591.0
487,406804,0,0.406804,299.0
488,407640,0,0.40764,208.0
489,408472,0,0.408472,263.0
490,409304,0,0.409304,317.0
491,410140,0,0.41014,360.0
492,410972,0,0.410972,393.0
493,411808,0,0.411808,419.0
494,412640,0,0.41264,440.0
495,413472,0,0.413472,455.0
496,414308,0,0.414308,467.0
497,415140,0,0.41514,1.0
498,415972,0,0.415972,205.0
499,416808,0,0.416808,701.0
500,417640,0,0.41764,986.0
501,418472,0,0.418472,983.0
502,419308,0,0.419308,944.0
503,420140,0,0.42014,852.0
504,420972,0,0.420972,742.0
505,421808,0,0.421808,655.0
506,422640,0,0.42264,554.0
507,423472,0,0.423472,306.0
508,424308,0,0.424308,214.0
509,425140,0,0.42514,267.0
510,425972,0,0.425972,320.0
511,426808,0,0.426808,362.0
512,427640,0,0.42764,395.0
513,428472,0,0.428472,421.0
514,429308,0,0.429308,440.0
515,430140,0,0.43014,456.0
516,430972,0,0.430972,468.0
517,431808,0,0.431808,1.0
518,432640,0,0.43264,167.0
519,433472,0,0.433472,685.0
520,434308,0,0.434308,985.0
521,435140,0,0.43514,986.0
522,435972,0,0.435972,960.0
523,436808,0,0.436808,857.0
524,437640,0,0.43764,743.0
525,438476,0,0.438476,614.0
526,439308,0,0.439308,542.0
527,440140,0,0.44014,315.0
528,440976,0,0.440976,227.0
529,441808,0,0.441808,278.0
530,442640,0,0.44264,329.0
531,443476,0,0.443476,369.0
532,444308,0,0.444308,400.0
533,445140,0,0.44514,425.0
534,445976,0,0.445976,444.0
535,446808,0,0.446808,458.0
536,447640,0,0.44764,470.0
537,448476,0,0.448476,2.0
538,449308,0,0.449308,193.0
539,450140,0,0.45014,683.0
540,450976,0,0.450976,970.0
541,451808,0,0.451808,986.0
542,452640,0,0.45264,959.0
543,453476,0,0.453476,851.0
544,454308,0,0.454308,729.0
545,455140,0,0.45514,636.0
546,455976,0,0.455976,570.0
547,456808,0,0.456808,321.0
548,457640,0,0.45764,219.0
549,458476,0,0.458476,271.0
550,459308,0,0.459308,323.0
551,460140,0,0.46014,365.0
552,460976,0,0.460976,397.0
553,461808,0,0.461808,422.0
554,462640,0,0.46264,442.0
555,463476,0,0.463476,457.0
556,464308,0,0.464308,469.0
557,465140,0,0.46514,2.0
558,465976,0,0.465976,191.0
559,466808,0,0.466808,679.0
560,467644,0,0.467644,965.0
561,468476,0,0.468476,986.0
562,469308,0,0.469308,964.0
563,470144,0,0.470144,849.0
564,470976,0,0.470976,734.0
565,471808,0,0.471808,639.0
566,472644,0,0.472644,573.0
567,473476,0,0.473476,323.0
568,474308,0,0.474308,215.0
569,475144,0,0.475144,268.0
570,475976,0,0.475976,320.0
571,476808,0,0.476808,363.0
572,477644,0,0.477644,396.0
573,478476,0,0.478476,421.0
574,479308,0,0.479308,441.0
575,480144,0,0.480144,456.0
576,480976,0,0.480976,468.0
577,481808,0,0.481808,2.0
578,482644,0,0.482644,190.0
579,483476,0,0.483476,675.0
580,484308,0,0.484308,961.0
581,485144,0,0.485144,974.0
582,485976,0,0.485976,955.0
583,486808,0,0.486808,855.0
584,487644,0,0.487644,738.0
585,488476,0,0.488476,645.0
586,489308,0,0.489308,577.0
587,490144,0,0.490144,329.0
588,490976,0,0.490976,214.0
589,491808,0,0.491808,265.0
590,492644,0,0.492644,319.0
