id,Total Microseconds,Minute,Seconds,Value
306,255964,0,0.255964,446.0
307,256800,0,0.2568,2.0
308,257632,0,0.257632,160.0
309,258464,0,0.258464,692.0
310,259300,0,0.2593,985.0
311,260132,0,0.260132,985.0
312,260964,0,0.260964,986.0
313,261800,0,0.2618,986.0
314,262632,0,0.262632,909.0
315,263464,0,0.263464,767.0
316,264300,0,0.2643,633.0
317,265132,0,0.265132,312.0
318,265964,0,0.265964,85.0
319,266800,0,0.2668,154.0
320,267632,0,0.267632,231.0
321,268464,0,0.268464,293.0
322,269300,0,0.2693,340.0
323,270132,0,0.270132,378.0
324,270964,0,0.270964,407.0
325,271800,0,0.2718,429.0
326,272632,0,0.272632,447.0
327,273464,0,0.273464,2.0
328,274300,0,0.2743,127.0
329,275132,0,0.275132,678.0
330,275964,0,0.275964,985.0
331,276800,0,0.2768,985.0
332,277632,0,0.277632,986.0
333,278468,0,0.278468,986.0
334,279300,0,0.2793,906.0
335,280132,0,0.280132,744.0
336,280968,0,0.280968,631.0
337,281800,0,0.2818,328.0
338,282632,0,0.282632,91.0
339,283468,0,0.283468,158.0
340,284300,0,0.2843,234.0
341,285132,0,0.285132,295.0
342,285968,0,0.285968,342.0
343,286800,0,0.2868,380.0
344,287632,0,0.287632,409.0
345,288468,0,0.288468,431.0
346,289300,0,0.2893,448.0
347,290132,0,0.290132,2.0
348,290968,0,0.290968,137.0
349,291800,0,0.2918,692.0
350,292632,0,0.292632,986.0
351,293468,0,0.293468,986.0
352,294300,0,0.2943,986.0
353,295132,0,0.295132,985.0
354,295968,0,0.295968,880.0
355,296800,0,0.2968,738.0
356,297632,0,0.297632,632.0
357,298468,0,0.298468,343.0
358,299300,0,0.2993,92.0
359,300132,0,0.300132,159.0
360,300968,0,0.300968,234.0
361,301800,0,0.3018,295.0
362,302632,0,0.302632,342.0
363,303468,0,0.303468,380.0
364,304300,0,0.3043,408.0
365,305132,0,0.305132,431.0
366,305968,0,0.305968,448.0
367,306800,0,0.3068,2.0
368,307636,0,0.307636,118.0
369,308468,0,0.308468,681.0
370,309300,0,0.3093,986.0
371,310136,0,0.310136,986.0
372,310968,0,0.310968,985.0
373,311800,0,0.3118,985.0
374,312636,0,0.312636,885.0
375,313468,0,0.313468,748.0
376,314300,0,0.3143,657.0
377,315136,0,0.315136,348.0
378,315968,0,0.315968,89.0
379,316800,0,0.3168,155.0
380,317636,0,0.317636,231.0
381,318472,0,0.318472,293.0
382,319300,0,0.3193,341.0
383,320136,0,0.320136,379.0
384,320968,0,0.320968,407.0
385,321800,0,0.3218,430.0
386,322636,0,0.322636,447.0
387,323468,0,0.323468,2.0
388,324300,0,0.3243,123.0
389,325136,0,0.325136,680.0
390,325968,0,0.325968,986.0
391,326800,0,0.3268,986.0
392,327636,0,0.327636,986.0
393,328468,0,0.328468,986.0
394,329300,0,0.3293,896.0
395,330136,0,0.330136,770.0
396,330968,0,0.330968,656.0
397,331800,0,0.3318,347.0
398,332636,0,0.332636,83.0
399,333468,0,0.333468,150.0
400,334304,0,0.334304,227.0
401,335136,0,0.335136,289.0
402,335968,0,0.335968,338.0
403,336804,0,0.336804,377.0
404,337636,0,0.337636,406.0
405,338468,0,0.338468,428.0
406,339304,0,0.339304,447.0
407,340136,0,0.340136,2.0
408,340968,0,0.340968,110.0
409,341804,0,0.341804,682.0
410,342636,0,0.342636,986.0
411,343468,0,0.343468,986.0
412,344304,0,0.344304,985.0
413,345136,0,0.345136,986.0
414,345968,0,0.345968,911.0
415,346804,0,0.346804,768.0
416,347636,0,0.347636,652.0
417,348468,0,0.348468,353.0
418,349304,0,0.349304,82.0
419,350136,0,0.350136,148.0
420,350968,0,0.350968,226.0
421,351804,0,0.351804,289.0
422,352636,0,0.352636,338.0
423,353468,0,0.353468,376.0
424,354304,0,0.354304,405.0
425,355136,0,0.355136,429.0
426,355968,0,0.355968,446.0
427,356804,0,0.356804,2.0
428,357636,0,0.357636,83.0
429,358468,0,0.358468,650.0
430,359304,0,0.359304,986.0
431,360136,0,0.360136,986.0
432,360972,0,0.360972,986.0
433,361804,0,0.361804,986.0
434,362636,0,0.362636,903.0
435,363472,0,0.363472,754.0
436,364304,0,0.364304,643.0
437,365136,0,0.365136,348.0
438,365972,0,0.365972,93.0
439,366804,0,0.366804,158.0
440,367636,0,0.367636,234.0
441,368472,0,0.368472,295.0
442,369304,0,0.369304,343.0
443,370136,0,0.370136,380.0
444,370972,0,0.370972,408.0
445,371804,0,0.371804,431.0
446,372636,0,0.372636,448.0
447,373472,0,0.373472,2.0
448,374304,0,0.374304,94.0
449,375136,0,0.375136,652.0
450,375972,0,0.375972,986.0
451,376804,0,0.376804,986.0
452,377636,0,0.377636,986.0
453,378472,0,0.378472,986.0
454,379304,0,0.379304,902.0
455,380136,0,0.380136,759.0
456,380972,0,0.380972,642.0
457,381804,0,0.381804,363.0
458,382636,0,0.382636,87.0
459,383472,0,0.383472,153.0
460,384304,0,0.384304,230.0
461,385136,0,0.385136,292.0
462,385972,0,0.385972,340.0
463,386804,0,0.386804,378.0
464,387640,0,0.38764,407.0
465,388472,0,0.388472,430.0
466,389304,0,0.389304,447.0
467,390140,0,0.39014,1.0
468,390972,0,0.390972,114.0
469,391804,0,0.391804,647.0
470,392640,0,0.39264,985.0
471,393472,0,0.393472,986.0
472,394304,0,0.394304,986.0
473,395140,0,0.39514,986.0
474,395972,0,0.395972,897.0
475,396804,0,0.396804,751.0
476,397640,0,0.39764,663.0
477,398472,0,0.398472,388.0
478,399304,0,0.399304,87.0
479,400140,0,0.40014,150.0
480,400972,0,0.400972,227.0
481,401804,0,0.401804,289.0
482,402640,0,0.40264,338.0
483,403472,0,0.403472,376.0
484,404304,0,0.404304,406.0
485,405140,0,0.40514,428.0
486,405972,0,0.405972,446.0
487,406804,0,0.406804,3.0
488,407640,0,0.40764,114.0
489,408472,0,0.408472,644.0
490,409304,0,0.409304,985.0
491,410140,0,0.41014,986.0
492,410972,0,0.410972,986.0
493,411808,0,0.411808,986.0
494,412640,0,0.41264,895.0
495,413472,0,0.413472,772.0
496,414308,0,0.414308,646.0
497,415140,0,0.41514,375.0
498,415972,0,0.415972,86.0
499,416808,0,0.416808,150.0
500,417640,0,0.41764,228.0
501,418472,0,0.418472,290.0
502,419308,0,0.419308,339.0
503,420140,0,0.42014,377.0
504,420972,0,0.420972,406.0
505,421808,0,0.421808,429.0
506,422640,0,0.42264,447.0
507,423472,0,0.423472,2.0
508,424308,0,0.424308,100.0
509,425140,0,0.42514,651.0
510,425972,0,0.425972,986.0
511,426808,0,0.426808,986.0
512,427640,0,0.42764,986.0
513,428472,0,0.428472,986.0
514,429308,0,0.429308,919.0
515,430140,0,0.43014,756.0
516,430972,0,0.430972,632.0
517,431808,0,0.431808,391.0
518,432640,0,0.43264,93.0
519,433472,0,0.433472,156.0
520,434308,0,0.434308,231.0
521,435140,0,0.43514,293.0
522,435972,0,0.435972,341.0
523,436808,0,0.436808,379.0
524,437640,0,0.43764,408.0
525,438476,0,0.438476,430.0
526,439308,0,0.439308,447.0
527,440140,0,0.44014,2.0
528,440976,0,0.440976,70.0
529,441808,0,0.441808,652.0
530,442640,0,0.44264,986.0
531,443476,0,0.443476,986.0
532,444308,0,0.444308,986.0
533,445140,0,0.44514,986.0
534,445976,0,0.445976,903.0
535,446808,0,0.446808,743.0
536,447640,0,0.44764,635.0
537,448476,0,0.448476,416.0
538,449308,0,0.449308,97.0
539,450140,0,0.45014,156.0
540,450976,0,0.450976,232.0
541,451808,0,0.451808,294.0
542,452640,0,0.45264,341.0
543,453476,0,0.453476,379.0
544,454308,0,0.454308,408.0
545,455140,0,0.45514,430.0
546,455976,0,0.455976,447.0
547,456808,0,0.456808,2.0
548,457640,0,0.45764,83.0
549,458476,0,0.458476,637.0
550,459308,0,0.459308,986.0
551,460140,0,0.46014,986.0
552,460976,0,0.460976,986.0
553,461808,0,0.461808,985.0
554,462640,0,0.46264,887.0
555,463476,0,0.463476,753.0
556,464308,0,0.464308,660.0
557,465140,0,0.46514,408.0
558,465976,0,0.465976,92.0
559,466808,0,0.466808,153.0
560,467644,0,0.467644,229.0
561,468476,0,0.468476,292.0
562,469308,0,0.469308,340.0
563,470144,0,0.470144,378.0
564,470976,0,0.470976,407.0
565,471808,0,0.471808,430.0
566,472644,0,0.472644,447.0
567,473476,0,0.473476,2.0
568,474308,0,0.474308,93.0
569,475144,0,0.475144,635.0
570,475976,0,0.475976,985.0
571,476808,0,0.476808,986.0
572,477644,0,0.477644,986.0
573,478476,0,0.478476,986.0
574,479308,0,0.479308,896.0
575,480144,0,0.480144,765.0
576,480976,0,0.480976,652.0
577,481808,0,0.481808,423.0
578,482644,0,0.482644,86.0
579,483476,0,0.483476,146.0
580,484308,0,0.484308,224.0
