id,Total Microseconds,Minute,Seconds,Value
60996,50827660,0,50.82766,517.0
60997,50828492,0,50.82849,506.0
60998,50829328,0,50.829327,492.0
60999,50830160,0,50.83016,504.0
61000,50830992,0,50.830994,512.0
61001,50831828,0,50.83183,518.0
61002,50832660,0,50.83266,509.0
61003,50833492,0,50.833492,506.0
61004,50834328,0,50.834328,508.0
61005,50835160,0,50.83516,517.0
61006,50835992,0,50.83599,529.0
61007,50836828,0,50.836826,512.0
61008,50837660,0,50.83766,507.0
61009,50838492,0,50.838493,513.0
61010,50839328,0,50.83933,510.0
61011,50840160,0,50.84016,517.0
61012,50840996,0,50.840996,518.0
61013,50841828,0,50.841827,512.0
61014,50842660,0,50.84266,507.0
61015,50843496,0,50.843494,502.0
61016,50844328,0,50.84433,510.0
61017,50845160,0,50.84516,507.0
61018,50845996,0,50.845997,511.0
61019,50846828,0,50.84683,508.0
61020,50847660,0,50.84766,498.0
61021,50848496,0,50.848495,510.0
61022,50849328,0,50.849327,511.0
61023,50850160,0,50.85016,512.0
61024,50850996,0,50.850994,516.0
61025,50851828,0,50.85183,497.0
61026,50852660,0,50.85266,514.0
61027,50853496,0,50.853497,514.0
61028,50854328,0,50.85433,517.0
61029,50855160,0,50.85516,513.0
61030,50855996,0,50.855995,500.0
61031,50856828,0,50.856827,509.0
61032,50857660,0,50.85766,510.0
61033,50858496,0,50.858498,509.0
61034,50859328,0,50.85933,508.0
61035,50860160,0,50.86016,504.0
61036,50860996,0,50.860996,517.0
61037,50861828,0,50.861828,508.0
61038,50862660,0,50.86266,524.0
61039,50863496,0,50.863495,512.0
61040,50864328,0,50.864326,501.0
61041,50865160,0,50.86516,507.0
61042,50865996,0,50.865997,508.0
61043,50866828,0,50.86683,515.0
61044,50867660,0,50.86766,508.0
61045,50868496,0,50.868496,507.0
61046,50869328,0,50.869328,510.0
61047,50870164,0,50.870163,509.0
61048,50870996,0,50.870995,512.0
61049,50871828,0,50.871826,513.0
61050,50872664,0,50.872665,519.0
61051,50873496,0,50.873497,516.0
61052,50874328,0,50.87433,495.0
61053,50875164,0,50.875164,514.0
61054,50875996,0,50.875996,514.0
61055,50876828,0,50.876827,512.0
61056,50877664,0,50.877663,511.0
61057,50878496,0,50.878494,498.0
61058,50879328,0,50.87933,505.0
61059,50880164,0,50.880165,505.0
61060,50880996,0,50.880997,513.0
61061,50881828,0,50.88183,511.0
61062,50882664,0,50.882664,496.0
61063,50883496,0,50.883495,506.0
61064,50884328,0,50.884327,513.0
61065,50885164,0,50.885162,520.0
61066,50885996,0,50.885998,510.0
61067,50886828,0,50.88683,505.0
61068,50887664,0,50.887665,517.0
61069,50888496,0,50.888496,504.0
61070,50889328,0,50.889328,508.0
61071,50890164,0,50.890163,510.0
61072,50890996,0,50.890995,511.0
61073,50891828,0,50.891827,516.0
61074,50892664,0,50.892666,510.0
61075,50893496,0,50.893497,521.0
61076,50894328,0,50.89433,513.0
61077,50895164,0,50.895164,503.0
61078,50895996,0,50.895996,512.0
61079,50896832,0,50.89683,518.0
61080,50897664,0,50.897663,508.0
61081,50898496,0,50.898495,508.0
61082,50899332,0,50.89933,513.0
61083,50900164,0,50.900166,513.0
61084,50901000,0,50.901,497.0
61085,50901832,0,50.901833,505.0
61086,50902664,0,50.902664,507.0
61087,50903496,0,50.903496,504.0
61088,50904332,0,50.90433,506.0
61089,50905164,0,50.905163,494.0
61090,50905996,0,50.905994,511.0
61091,50906832,0,50.906834,509.0
61092,50907664,0,50.907665,518.0
61093,50908496,0,50.908497,511.0
61094,50909332,0,50.909332,496.0
61095,50910164,0,50.910164,508.0
61096,50910996,0,50.910995,508.0
61097,50911832,0,50.91183,517.0
61098,50912664,0,50.912663,515.0
61099,50913496,0,50.913494,502.0
61100,50914332,0,50.914333,513.0
61101,50915164,0,50.915165,519.0
61102,50915996,0,50.915997,516.0
61103,50916832,0,50.916832,512.0
61104,50917664,0,50.917664,509.0
61105,50918496,0,50.918495,511.0
61106,50919332,0,50.91933,507.0
